time,Rn_exch__Bqm3,Rn_air__Bqm3,depth__m,temp_wat__C,Rn_wat__Bqm3,wind__ms,meas_t__h,temp_wat__K,mole_diff_Rn__m2s,dens_wat__kgm3,abs_visc_wat__kgsm,kin_visc_wat__m2s,schm_num,k_piston_Rn__ms,kw_air,lambda__s,Rn_ss__Bqm3,Rn_ini_inv__Bqm2,Rn_ss_flux__Bqm2s,mc_Rn_water__Bqm3,mc_Rn_air_exch__Bqm3,grad_Rn_conc__Bqm3,f_Rn_atm__Bqm2s,m_inv_Rn_decay_corr__Bqm2,m_SGD_inv_Rn__Bqm2,m_air_loss_inv_Rn__Bqm2,m_net_inv_Rn__Bqm2,final_Rn_wat_no_temp_corr__Bqm3,R_tem_sol_corr,final_mc_Rn__Bqm3,sq_err
2008-12-09T11:25:00Z,127.0895765,1.984258,1.220790148,26.444,26.84141185,2.533227,0.5,299.594,1.3717275772255462e-9,996.6680928235302,8.618411304953354e-4,8.64722304948848e-7,630.3892400397999,5.351510799070873e-6,0.212184021794864,2.089202294801147e-6,37.407607706929355,45.66683894886823,9.540726472828991e-5,31.251268539298987,31.251329682963377,30.830301840244744,1.6498869323668437e-4,38.398006230967354,4.770360744811423e-5,8.24943035308125e-5,38.39797144027127,31.453375916555373,0.9202917749880832,28.946283151614175,4.43048319635895
2008-12-09T11:55:00Z,116.7567219,2.1823715,1.223839574,26.627333,23.7461666,2.68224,0.5,299.777333,1.3780670751409326e-9,996.6184698369487,8.583128538547695e-4,8.612251125500347e-7,624.9515194766253,5.897984294240443e-6,0.21120073579742893,2.089202294801147e-6,37.407607706929355,45.780910680407544,9.564558365159378e-5,31.251200777113567,31.251268539298987,30.790350072715647,1.8160100114304197e-4,38.39793132972719,4.7822766847528115e-5,9.080045314561336e-5,38.397888352040894,31.37493603556318,0.9160270334291014,28.740289580684752,24.94126434620357
2008-12-09T12:25:00Z,105.8687787,2.380485,1.235807279,28.148667,21.20639071,2.384213,0.5,301.29866699999997,1.4315065275205243e-9,996.1947883031149,8.298847531121248e-4,8.330547026106439e-7,581.9426503444288,5.122876597697391e-6,0.20338157858364725,2.089202294801147e-6,37.407607706929355,46.2285938941998,9.65808844491925e-5,31.251143437744666,31.251200777113567,30.767053980018872,1.5761582081433106e-4,38.39784824158362,4.8290417002069526e-5,7.880786924509422e-5,38.39781772413137,31.071040263820432,0.8821135181214366,27.40818463881145,38.462247935442534
2008-12-09T12:55:00Z,138.2237458,2.5785985,1.24677448,28.78,27.86112036,2.533227,0.5,301.92999999999995,1.4541232977013393e-9,996.0128138356035,8.18517807340968e-4,8.217944548212088e-7,565.1477121096208,5.756035101392723e-6,0.20030825871717065,2.089202294801147e-6,37.407607706929355,46.63885064685084,9.743799379828873e-5,31.25107892191443,31.251143437744666,30.734628862278957,1.7690960255955558e-4,38.39777761374787,4.871897145277973e-5,8.845475507904972e-5,38.397737877964246,30.79766107978425,0.8687838103936779,26.756509344108032,1.2201654964298876
2008-12-09T13:25:00Z,140.2129931,2.776712,1.256524593,28.519333,28.75594809,2.384213,0.5,301.669333,1.4447537099738582e-9,996.0883807487352,8.231812911996808e-4,8.264139077507516e-7,572.0102340250817,5.1820386251510865e-6,0.20156537085588852,2.089202294801147e-6,37.407607706929355,47.00357904905307,9.819998521314879e-5,31.25102206581274,31.25107892191443,30.691389937874433,1.5904396811763872e-4,38.39769776766415,4.909996696121231e-5,7.952194252378104e-5,38.39766734568859,30.558627789379518,0.8742362000303406,26.71545863672872,4.163597208911331
2008-12-09T13:55:00Z,125.1262478,3.07332525,1.264643619,27.806667,25.77737288,2.086187,0.5,300.956667,1.419363018768916e-9,996.2918691773317,8.361459058319121e-4,8.392579842314111e-7,591.2919902332958,4.093644654112674e-6,0.2050876114592823,2.089202294801147e-6,37.407607706929355,47.30729238862344,9.883450381914092e-5,31.250978937456146,31.25102206581274,30.62072113105274,1.2535035136320902e-4,38.397627235462174,4.941722609850103e-5,6.267514294580377e-5,38.397613977545326,30.362398861354887,0.8895129820868435,27.007747954473967,1.5138228238868154
2008-12-09T14:25:00Z,114.5320479,3.3699385,1.270035219,27.624,23.54957819,1.639147,0.5,300.774,1.4129080399586486e-9,996.3432876551494,8.39520404453391e-4,8.42601555964878e-7,596.3597998844556,2.7673332788415475e-6,0.20601091568661323,2.089202294801147e-6,37.407607706929355,47.50897924633611,9.925586846510546e-5,31.25095207801282,31.250978937456146,30.556734821263575,8.456066916361902e-5,38.39757386737466,4.9627908311442056e-5,4.228031249841537e-5,38.39758121497047,30.233477497737386,0.8935175686670991,27.01414330612976,12.003211443903233
2008-12-09T14:55:00Z,120.8237715,3.66655175,1.257251012,27.702,24.71680408,1.34112,0.5,300.852,1.4156617180053324e-9,996.321368676395,8.380768707756241e-4,8.411712296093805e-7,594.1894302224905,2.0122280406096893e-6,0.20561562131847988,2.089202294801147e-6,37.407607706929355,47.03075264603593,9.825675635432337e-5,31.2509341040328,31.25095207801282,30.49705176184021,6.13670227111e-5,38.397541104834026,4.9128352516973573e-5,3.06834953292796e-5,38.397559549691216,30.540885776349025,0.8918030844537499,27.23645613729772,6.348646489844629
2008-12-09T15:25:00Z,153.3774474,3.963165,1.258661683,27.91,32.05472627,1.78816,0.5,301.06,1.4230241029522665e-9,996.262648283968,8.342463692847142e-4,8.373759376823753e-7,588.448175926971,3.209162545447167e-6,0.20456904938052872,2.089202294801147e-6,37.407607706929355,47.08352247340747,9.836700319876427e-5,31.250901729207833,31.2509341040328,30.44019320744462,9.768752791750653e-5,38.3975194395774,4.918347591040257e-5,4.8843738447221685e-5,38.39751977931486,30.506624852355074,0.8872638569554562,27.067425629193735,24.87316768178661
2008-12-09T15:55:00Z,160.8548054,3.36177875,1.257942931,27.045333,33.97379803,2.2352,0.5,300.195333,1.3926015837731444e-9,996.5041684030211,8.503521397153872e-4,8.533352560663601e-7,612.7633818671349,4.463944830101484e-6,0.2089924371927317,2.089202294801147e-6,37.407607706929355,47.05663568055291,9.831083124943266e-5,31.25085395855515,31.250901729207833,30.5483153949426,1.363659945755636e-4,38.39747966924259,4.9155389950406315e-5,6.818296167519695e-5,38.39746064167087,30.52400843903694,0.9064491254159085,27.668460753752846,39.757278167231846
2008-12-09T16:25:00Z,145.3344307,2.7603925,1.247769233,26.626,30.31717385,1.937173,0.5,299.77599999999995,1.3780209036318023e-9,996.6188317649955,8.583384263151347e-4,8.612504590095207e-7,624.9908522720356,3.503955781601261e-6,0.21120785253762006,2.089202294801147e-6,37.407607706929355,46.67606197684013,9.751573579429496e-5,31.25081732958179,31.25085395855515,30.6678373864692,1.0745874611952605e-4,38.39742053166037,4.875784243048018e-5,5.3729344996434436e-5,38.39741556015781,30.772850094916397,0.9160579003973454,28.189712447191365,4.526092020440484
2008-12-09T16:55:00Z,145.2874189,2.15900625,1.241118378,27.12,31.57517394,1.639147,0.5,300.27,1.3952096697109994e-9,996.4835816180189,8.48942259788129e-4,8.519380303383195e-7,610.6164892870819,2.7240679338270556e-6,0.2086028321810397,2.089202294801147e-6,37.407607706929355,46.427269402084455,9.699595777618592e-5,31.25078995981991,31.25081732958179,30.800442511135223,8.390249779226713e-5,38.39737545019441,4.8497953557167993e-05,4.1951226984623804e-5,38.397381996920984,30.937727357479343,0.9047593172733287,27.991197081941394,12.844890119099633
2008-12-09T17:25:00Z,104.6692194,1.55762,1.227241668,25.511333,24.01607327,1.639147,0.5,298.66133299999996,1.339807996024969e-9,996.9156883387586,8.801455002497027e-4,8.828685419891029e-7,658.9515397791741,2.5891086333335846e-6,0.2173290327915361,2.089202294801147e-6,37.407607706929355,45.90817487814164,9.591146430554587e-5,31.250763783479545,31.25078995981991,30.912273911763158,8.003523526091854e-5,38.39734188699264,4.795570710506825e-5,4.001759672890228e-5,38.39734982510302,31.28752129780442,0.9426068921321922,29.491833213043197,29.98394695383644
2008-12-09T17:55:00Z,100.502264,2.04437625,1.214246628,23.473333,23.77018273,1.490133,0.5,296.623333,1.271964666758067e-9,997.4279598113386,9.223101963899637e-4,9.246885324574386e-7,726.9765871832336,2.0819141939420756e-6,0.22944733535278397,2.089202294801147e-6,37.407607706929355,45.422061519685776,9.48958751615264e-5,31.25074382621507,31.250763783479545,30.781687100458527,6.40848312879283e-5,38.39730971520829,4.744791279828413e-5,3.204239890792596e-5,38.39732512072218,31.62234445235139,0.995166807245477,31.469507566263253,59.2796029343002
2008-12-09T18:25:00Z,134.5644535,2.5311325,1.204899015,22.374667,32.49770627,1.937173,0.5,295.52466699999997,1.2364595816868449e-9,997.6873343911888,9.463540595725222e-4,9.485477332936262e-7,767.1481925835103,3.056271123694652e-6,0.23651390099462383,2.089202294801147e-6,37.407607706929355,45.07238967958559,9.416533995076174e-5,31.250711382609094,31.25074382621507,30.652095804705798,9.368111528864431e-5,38.39728501085325,4.7082645383684314e-5,4.6840533179083016e-5,38.39728525296546,31.867637681623847,1.0258161567232897,32.690337610413664,0.037106833309564186
2008-12-09T18:55:00Z,115.3280777,3.01788875,1.200122667,21.634,28.2787608,2.086187,0.5,294.784,1.2129402491356236e-9,997.8553905545572,9.631145224205636e-4,9.65184466143249e-7,795.7394989827961,3.358055515261324e-6,0.2415029037246127,2.089202294801147e-6,37.407607706929355,44.89371792732981,9.379205851593283e-5,31.25067511258747,31.250711382609094,30.521882486366252,1.024941758195002e-4,38.39724514313818,4.6896004763753966e-5,5.1247061142941085e-5,38.3972407920818,31.994430109436305,1.0474546294931228,33.51271393612322,27.39426543113408
2008-12-09T19:25:00Z,138.838254,3.504645,1.195158485,21.102,34.469536,2.2352,0.5,294.25199999999995,1.1962521412814727e-9,997.9726672500028,9.754374346037229e-4,9.774189881288257e-7,817.0677020329307,3.684401954293095e-6,0.24520274128814756,2.089202294801147e-6,37.407607706929355,44.708019754488014,9.340409746709137e-5,31.250634699371467,31.25067511258747,30.39132655134567,1.1197386293933762e-4,38.39720068230096,4.6702024340650976e-5,5.5986902227197414e-5,38.39719139742308,32.12728008823288,1.06350169114136,34.167416705607806,0.09127606804403583
2008-12-09T19:55:00Z,160.3953034,3.40729375,1.190767388,20.671333,40.23491711,3.12928,0.5,293.821333,1.1828675369101265e-9,998.0654791687053,9.855920024840765e-4,9.875023463440314e-7,834.8376428721463,6.222134957216396e-6,0.2482711741441898,2.089202294801147e-6,37.407607706929355,44.54375932050894,9.306092419147726e-5,31.250561693914907,31.250634699371467,30.404701879404808,1.8918215842758773e-4,38.39715128769384,4.653043779246515e-5,9.459102980803336e-5,38.39710322710182,32.24567922673225,1.0768102027608115,34.72247638629764,30.38700273233214
2008-12-09T20:25:00Z,132.4275533,3.3099425,1.190744388,20.316667,33.36739672,2.68224,0.5,293.466667,1.1719283968527517e-9,998.1404708687991,9.940772771409043e-4,9.959292365689188e-7,849.8208928493551,4.804760386211033e-6,0.25084847160251295,2.089202294801147e-6,37.407607706929355,44.542898945531675,9.305912669410037e-5,31.25050675134692,31.250561693914907,30.420267676697705,1.4616209707093308e-4,38.39706311746468,4.652953904424613e-5,7.308101036458602e-5,38.39703656599336,32.24624609021745,1.0879885451851319,35.08354637137743,2.945169625922868
2008-12-09T20:55:00Z,170.9451798,3.21259125,1.188141546,20.164667,43.10458944,1.937173,0.5,293.314667,1.1672631760514052e-9,998.172209098009,9.977482707170682e-4,9.995752853294483e-7,856.3409742015436,2.8400826800472166e-6,0.25196717419058356,2.089202294801147e-6,37.407607706929355,44.44553285307256,9.285570923029895e-5,31.2504768005989,31.25050675134692,30.441039212255024,8.645506822936366e-5,38.39699645642585,4.6427830365468796e-5,4.322751153655696e-5,38.39699965674468,32.31685634258991,1.0928406201988414,35.31717332831282,60.64384969656506
2008-12-09T21:25:00Z,145.1292882,3.11524,1.187348044,20.139333,37.00834104,1.937173,0.5,293.289333,1.1664869572595435e-9,998.1774754557135,9.983621453252148e-4,1.0001850070493895e-6,857.4335107862233,2.8376684173037664e-6,0.2521544620260346,2.089202294801147e-6,37.407607706929355,44.41584984154189,9.279369541449247e-5,31.250446827937505,31.2504768005989,30.464955134316916,8.644944101922733e-5,38.39695954721574,4.639682347376074e-5,4.322469793295837e-5,38.396962719341275,32.338422515093036,1.0936529313854375,35.367010580012334,2.6939656788833166
2008-12-09T21:55:00Z,132.5985053,2.82318625,1.186958959,19.758,34.17958555,2.2352,0.5,292.90799999999996,1.154849242794476e-9,998.2559319717197,0.001007672894751177,1.0094334152974752e-6,874.0824151686439,3.522310841200084e-6,0.25500256697350676,2.089202294801147e-6,37.407607706929355,44.401295102497244,9.276328762028017e-5,31.250407959935274,31.250446827937505,30.5305270871432,1.0753800654659732e-4,38.39692260985091,4.6381619584595715e-5,5.376897518927085e-5,38.39691522249531,32.348983030419426,1.1060058292864658,35.77816380313285,2.555452431389273
2008-12-09T22:25:00Z,143.2830064,2.5311325,1.185720789,19.394667,37.32746327,2.086187,0.5,292.544667,1.1438410623745903e-9,998.3292574487655,0.001016668814391318,1.0183702488990648e-6,890.3074757475041,3.115723280092717e-6,0.25776749988424363,2.089202294801147e-6,37.407607706929355,44.35497812486276,9.266652208431795e-5,31.250374190574032,31.250407959935274,30.597964263534518,9.53347895793395e-5,38.39687511305456,4.6333236841885356e-5,4.766736989256623e-5,38.39687377892151,32.38272798717161,1.1179979905935271,36.20382481959464,1.2625633672293721
2008-12-09T22:55:00Z,151.7451313,2.23907875,1.185515705,19.04,39.5319791,1.490133,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,1.7969424435715135e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.34730642304379,9.265049434727273e-5,31.250357380677166,31.250374190574032,30.667059170320623,5.510694024266813e-5,38.39683366952406,4.632522297754846e-5,2.7553455729911984e-5,38.3968524412913,32.38831192142773,1.1299172918289757,36.596113693171745,8.619305687010842
2008-12-09T23:25:00Z,145.1869845,1.947025,1.185416038,19.04,37.82347934,1.937173,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,2.7342836550576164e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.343578119006466,9.264270516592223e-5,31.25032835647561,31.250357380677166,30.743126928282898,8.406042946536559e-5,38.39681233191613,4.6321328388907395e-5,4.203019277992847e-5,38.39681662305174,32.39100483897092,1.1299172918289757,36.599156467269275,1.4989664966916127
2008-12-09T23:55:00Z,134.7183103,2.23925075,1.184181701,19.04,35.09622604,2.086187,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,3.0785009386268358e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.297404524732315,9.254623918680546e-5,31.25029492614525,31.25032835647561,30.666968527533143,9.440829139685041e-5,38.39677651371399,4.627309542454152e-5,4.72041210432808e-5,38.39677558268837,32.42473308805873,1.1299172918289757,36.6372665991367,2.3748060049043644
2008-12-10T00:25:00Z,166.7889089,2.5314765,1.183321115,19.04,43.45111836,1.639147,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,2.092968826291335e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.26521206124624,9.247898261821504e-5,31.2502743047411,31.25029492614525,30.59080572065459,6.40256027444647e-5,38.39673547339349,4.6239467157810674e-5,3.201278465166197e-5,38.396749700076,32.44829253306783,1.1299172918289757,36.663886823438375,46.06651193089671
2008-12-10T00:55:00Z,168.9514519,2.82370225,1.180750857,19.04,44.01449463,1.34112,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,1.518176754060858e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.16906485827664,9.227811166113226e-5,31.250261119255875,31.2502743047411,30.51465572270224,4.632664097637667e-5,38.39670959080816,4.613903173172762e-5,2.3163308389780385e-5,38.3967325665315,32.51891145274138,1.1299172918289757,36.7436803619078,52.86474012109315
2008-12-10T01:25:00Z,147.533301,3.115928,1.182588946,19.04,38.11556322,1.34112,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,1.518176754060858e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.23782337051907,9.242176210269625e-5,31.250248013150546,31.250261119255875,30.438513160668816,4.621104310870289e-5,38.39669245728155,4.6210856914994664e-5,2.310550948613239e-5,38.396715562628984,32.46835317757907,1.1299172918289757,36.686553692556856,2.042068229523273
2008-12-10T01:55:00Z,93.93984337,2.62899975,1.182667529,19.318667,24.1963744,1.490133,0.5,292.468667,1.1415482980278785e-9,998.3444180603813,0.0010185661203805858,1.0202552365239763e-6,893.7468859500327,1.8139981919814425e-6,0.25835226751983453,2.089202294801147e-6,37.407607706929355,44.240762972555494,9.242790352601655e-5,31.25023099992003,31.250248013150546,30.57103996642897,5.545581122609457e-5,38.3966754533968,4.621392762505096e-5,2.7727891130515998e-5,38.3966939394333,32.466177516431415,1.120534264723696,36.37946435176347,148.42768077275997
2008-12-10T02:25:00Z,147.4114977,2.1420715,1.18292053,19.42,38.40299978,2.086187,0.5,292.57,1.1446060646703549e-9,998.3241903210082,0.0010160375924525417,1.0177431362509985e-6,889.1645498524484,3.1183939963039085e-6,0.25757307583937084,2.089202294801147e-6,37.407607706929355,44.25022713471296,9.24476760753143e-5,31.25019696853337,31.25023099992003,30.698491054997177,9.572999020149243e-5,38.396653830223705,4.622381389453614e-5,4.7864970100434304e-5,38.3966521890675,32.459198412143124,1.1171547279960758,36.261946973088406,4.5841071219840215
2008-12-10T02:55:00Z,128.1665743,1.65514325,1.181256858,19.04,33.38939636,2.086187,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,3.0785009386268358e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.18799314518395,9.231765668157567e-5,31.25016324152521,31.25019696853337,30.819006275309185,9.487633974608567e-5,38.396612079901516,4.6158804231621966e-5,4.7438145095665526e-5,38.39661080056065,32.50487863035175,1.1299172918289757,36.72782443323659,11.145102000174186
2008-12-10T03:25:00Z,130.2265461,1.168215,1.181063274,19.04,33.92605122,1.78816,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,2.4056049897028744e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.180751630853614,9.230252769321889e-5,31.250138158183102,31.25016324152521,30.94582497008865,7.444343095851706e-5,38.3965706914379,4.6151239741394575e-5,3.722169603802606e-5,38.396579620981605,32.510179993101374,1.1299172918289757,36.733814534677656,7.883534831249667
2008-12-10T03:55:00Z,138.9985215,1.168215,1.180798773,19.04,36.21128796,1.937173,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,2.7342836550576164e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.170857281207525,9.228185639523272e-5,31.25010876091019,31.250138158183102,30.945799886746542,8.46145948230149e-5,38.396539511891426,4.6140904097799896e-5,4.230727531403038e-5,38.39654334552021,32.51743160942479,1.1299172918289757,36.74200826135519,0.28166403827054204
2008-12-10T04:25:00Z,162.2437221,1.168215,1.180005271,19.04,42.26702614,1.78816,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,2.4056049897028744e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.14117426967686,9.221984257942624e-5,31.25008364942353,31.25010876091019,30.94577048947363,7.444329989967773e-5,38.39650323646792,4.610989720609184e-5,3.722163050864062e-5,38.39651212473462,32.53927170358769,1.1299172918289757,36.76668576140502,30.253744280402337
2008-12-10T04:55:00Z,194.4895465,1.168215,1.180541939,19.04,50.66756753,1.937173,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,2.7342836550576164e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.16124973568972,9.226178428908951e-5,31.250054244475788,31.25008364942353,30.94574537798697,8.4614445780604555e-05,38.39647201571495,4.613086804997021e-5,4.2307200792864134e-5,38.396475839382205,32.524448789940195,1.1299172918289757,36.74993709495943,193.70043692636762
2008-12-10T05:25:00Z,153.9888766,1.168215,1.181473442,19.04,40.14702677,1.490133,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,1.7969424435715135e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.19609503449155,9.233458316730932e-5,31.250037143485308,31.250054244475788,30.945715973039228,5.560767047866313e-5,38.396435730400434,4.6167267470068365e-5,2.7803820717141557e-5,38.39645409384719,32.498787301430674,1.1299172918289757,36.72094173535845,11.738058664594758
2008-12-10T05:55:00Z,183.9033428,1.168215,1.181469609,19.014667,47.90969596,1.043093,0.5,292.16466699999995,1.13241127876818e-9,998.404444147018,0.0010262099303609844,1.02784992232053e-6,907.6648578055579,1.0146527200104278e-6,0.2607138078043109,2.089202294801147e-6,37.407607706929355,44.19595165113122,9.233428361046388e-5,31.250030287623783,31.250037143485308,30.945467362501194,3.1398902631355754e-5,38.396413984888135,4.616711769172387e-5,1.5699443115715063e-5,38.39644445256271,32.49888457567825,1.1307768177761015,36.74898528175828,124.56146284341877
2008-12-10T06:25:00Z,140.9965232,1.168215,1.181128441,19.04,36.73179864,1.34112,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,1.518176754060858e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.183189372425055,9.230762062850407e-5,31.25001683164624,31.250030287623783,30.945692016187223,4.6981030257302126e-5,38.39640434361373,4.615378620770712e-5,2.349050285934645e-5,38.39642700689708,32.508257082006104,1.1299172918289757,36.731641804180455,2.4597474292546238e-8
2008-12-10T06:55:00Z,155.8800333,1.168215,1.181128441,19.04,40.6091857,1.35,0.5,292.19,1.1331706097756167e-9,998.3994798007211,0.0010255695996083784,1.0272136758455448e-6,906.4951623206564,1.5342924370158133e-6,0.2605156340541429,2.089202294801147e-6,37.407607706929355,44.183189372425055,9.230762062850407e-5,31.25000316457529,31.25001683164624,30.94567856020968,4.747972057325211e-5,38.396386897966316,4.615378620770712e-5,2.373984788708625e-5,38.396409311904634,32.508242100576624,1.1299172918289757,36.73162487640423,15.035477940684666
